Latitude,Longitude,Address,Property_type,Rooms,Home_size,Lot Size,Year_built,Parcel_number,RealtyID,County,Subdivision,Census,Tract,Lot,Zoning,Date,Sale_price,Estimated Value,url,zoning
34.146856,-118.119432,40 Harkness Ave # 2,Condominium,"1 bed, 1 bath",629 sqft,"12,246 sqft",1961.0,5737004028,1110693063,Los Angeles,THURMAN,4.0,462700.0,,PSR3,09/15/2020,"$445,000","$351,000",https://www.realtytrac.com/property/ca/pasadena/91106/40-harkness-ave-2/20357179/,PSR3
34.157315000000004,-118.419673,13142 Riverside Dr # 2,Condominium,"3 beds, 3 baths","1,402 sqft","8,400 sqft",1983.0,2358032054,1110693561,Los Angeles,,3.0,124700.0,1,LAR3,09/15/2020,"$587,000","$594,000",https://www.realtytrac.com/property/ca/sherman-oaks/91423/13142-riverside-dr-2/14572411/,LAR3
34.4808,-117.8097,Vac/largo Vista Pav /vic Avenu,MISCELLANEOUS   (Vacant Land)     ,,,9.21 acres,,3086020011,1110693628,Los Angeles,,2.0,911001.0,31,LCA11*,09/15/2020,"$10,000",,https://www.realtytrac.com/property/ca/mount-waterman/93544/vaclargo-vista-pav-vic-avenu/241238243/,LCA11*
34.313108,-118.466066,15317 Larkspur St,Single Family Residence,"4 beds, 3 baths","1,924 sqft","17,665 sqft",1985.0,2501010052,1110693816,Los Angeles,36963,2.0,106520.0,5,LARA,02/10/2020,"$845,000","$917,000",https://www.realtytrac.com/property/ca/sylmar/91342/15317-larkspur-st/34814918/,LARA
34.130934,-118.25598899999999,1234 S Orange St,"Triplex (3 units, any combination)","4 beds, 3 baths","2,519 sqft","8,481 sqft",1922.0,5640012023,1110694333,Los Angeles,2482,5.0,302401.0,36,GLR4YY,09/15/2020,"$1,110,000","$1,075,000",https://www.realtytrac.com/property/ca/glendale/91204/1234-s-orange-st/46070379/,GLR4YY
34.46801,-118.56256100000002,24178 Joshua Dr,Condominium,"3 beds, 3 baths","2,221 sqft",7.06 acres,2004.0,3244168016,1110694442,Los Angeles,51644-04,1.0,920107.0,1,LCA25*,09/15/2020,"$655,000","$641,000",https://www.realtytrac.com/property/ca/santa-clarita/91354/24178-joshua-dr/15153592/,LCA25*
34.043313,-118.4855,551 26th St,Single Family Residence,"3 beds, 2 baths","2,493 sqft","9,900 sqft",1924.0,4264005009,1110694447,Los Angeles,BRENTWOOD TERRACE,3.0,264302.0,303,LARE11,09/15/2020,"$3,300,000","$2,662,000",https://www.realtytrac.com/property/ca/santa-monica/90402/551-26th-st/3070697/,LARE11
34.164949,-118.750515,6254 Pisces St,Single Family Residence,"3 beds, 2 baths","1,527 sqft","8,445 sqft",1974.0,2050010001,1110694464,Los Angeles,31500,1.0,800332.0,39,AHR17000*,09/15/2020,"$700,000","$794,000",https://www.realtytrac.com/property/ca/agoura-hills/91301/6254-pisces-st/141318882/,AHR17000*
34.43011,-118.409123,28952 Rue Daniel,Condominium,"3 beds, 2 baths",944 sqft,7.7 acres,1983.0,2837024085,1110694874,Los Angeles,33892,1.0,910807.0,1,SCUR2,09/15/2020,"$460,000","$368,000",https://www.realtytrac.com/property/ca/santa-clarita/91387/28952-rue-daniel/18214138/,SCUR2
33.956771,-118.425118,7425 W 88th Pl,Single Family Residence,"2 beds, 3 baths","1,584 sqft","6,176 sqft",1951.0,4119022018,1110694893,Los Angeles,14439,1.0,276604.0,81,LAR1,09/15/2020,"$995,000","$1,245,000",https://www.realtytrac.com/property/ca/los-angeles/90045/7425-w-88th-pl/154502055/,LAR1
34.027023,-118.18351000000001,4034 Princeton St,Single Family Residence,"1 bed, 1 bath",432 sqft,"4,638 sqft",1923.0,5238015028,1110694956,Los Angeles,LAGUNA,2.0,531202.0,24,LCR4YY,09/15/2020,"$300,000","$362,000",https://www.realtytrac.com/property/ca/los-angeles/90023/4034-princeton-st/52952121/,LCR4YY
,,406 Falcon Pl,Residential - Vacant Land,,,,,8431028068,1110694957,Los Angeles,,,,,County:LosAngeles,09/15/2020,"$545,000",,https://www.realtytrac.com/property/ca/covina/91723/406-falcon-pl/329546703/,County:LosAngeles
33.792485,-118.34677099999999,3207 Carolwood Ln,Single Family Residence,"3 beds, 4 baths","2,026 sqft","5,001 sqft",1977.0,7547018016,1110694982,Los Angeles,26507,3.0,651402.0,56,TORR-LO,09/15/2020,"$1,245,000","$1,145,000",https://www.realtytrac.com/property/ca/torrance/90505/3207-carolwood-ln/154919419/,TORR-LO
33.967582,-118.02068500000001,8051 Michigan Ave,Single Family Residence,"2 beds, 2 baths","1,767 sqft","8,262 sqft",1963.0,8144012023,1110695758,Los Angeles,EAST WHITTIER RHO,3.0,501600.0,4,WHR110000*,09/15/2020,"$700,000","$724,000",https://www.realtytrac.com/property/ca/whittier/90602/8051-michigan-ave/16830493/,WHR110000*
34.218543,-118.504776,8177 Lesner Ave,Single Family Residence,"2 beds, 2 baths","1,830 sqft","6,200 sqft",1952.0,2204027018,1110696170,Los Angeles,16774,1.0,131100.0,81,LAR1,09/15/2020,"$805,000","$695,000",https://www.realtytrac.com/property/ca/van-nuys/91406/8177-lesner-ave/145613880/,LAR1
34.058567,-118.13096200000001,333 S Moore Ave,"Duplex (2 units, any combination)","2 beds, 2 baths","1,576 sqft","9,785 sqft",1942.0,5257003021,1110696544,Los Angeles,11304,3.0,482101.0,69,MPR1YY,09/15/2020,"$790,000","$758,000",https://www.realtytrac.com/property/ca/monterey-park/91754/333-s-moore-ave/154681637/,MPR1YY
34.078285,-118.374532,401 N Croft Ave,Single Family Residence,"3 beds, 3 baths","2,889 sqft","7,150 sqft",1926.0,5514002028,1110696595,Los Angeles,4353,2.0,194500.0,28,LAR1,09/15/2020,"$3,430,000","$2,099,000",https://www.realtytrac.com/property/ca/los-angeles/90048/401-n-croft-ave/44051151/,LAR1
33.760482,-118.39023200000001,26 Cresta Verde Dr,Condominium,"3 beds, 3 baths","2,094 sqft",11.29 acres,1972.0,7585017112,1110696605,Los Angeles,27417,1.0,670406.0,,RERPD8U*,09/15/2020,"$1,065,000","$990,000",https://www.realtytrac.com/property/ca/rolling-hills-estates/90274/26-cresta-verde-dr/154927054/,RERPD8U*
34.252899,-118.52096,17769 Merridy St,Condominium,"3 beds, 3 baths","2,110 sqft",1.22 acres,2003.0,2734005051,1110696761,Los Angeles,52868,2.0,111302.0,1,LARD3,09/15/2020,"$642,500","$618,000",https://www.realtytrac.com/property/ca/northridge/91325/17769-merridy-st/40209581/,LARD3
34.016560999999996,-118.413582,3735 Veteran Ave,"Duplex (2 units, any combination)","4 beds, 3 baths","1,917 sqft","4,996 sqft",1980.0,4252019009,1110697087,Los Angeles,5848,3.0,271802.0,66,LARD2,09/15/2020,"$1,236,000","$1,551,000",https://www.realtytrac.com/property/ca/los-angeles/90034/3735-veteran-ave/154540407/,LARD2
33.872564000000004,-118.043038,13534 Carolyn Pl,Single Family Residence,"4 beds, 2 baths","1,410 sqft","5,002 sqft",1970.0,7022001043,1110697144,Los Angeles,30449,2.0,554518.0,13,CERS5000,09/15/2020,"$815,000","$806,000",https://www.realtytrac.com/property/ca/cerritos/90703/13534-carolyn-pl/25671031/,CERS5000
33.792992,-118.16001599999998,2722 E 20th St # 105,Condominium,"2 beds, 2 baths","1,561 sqft",0.89 acres,1980.0,7216020036,1110697173,Los Angeles,35728,5.0,573402.0,,SHR4*,09/15/2020,"$510,000","$539,000",https://www.realtytrac.com/property/ca/signal-hill/90755/2722-e-20th-st-105/12774120/,SHR4*
34.002978000000006,-118.47659499999999,609 Ashland Ave # 3,Condominium,"2 beds, 3 baths","1,186 sqft","5,080 sqft",1979.0,4287019033,1110697179,Los Angeles,PECKS GRAND VIEW,7.0,702102.0,1,SMOP2*,09/15/2020,"$1,399,000","$1,591,000",https://www.realtytrac.com/property/ca/santa-monica/90405/609-ashland-ave-3/40231706/,SMOP2*
33.719212,-118.308656,2653 S Dolphin St,Single Family Residence,"3 beds, 1 bath",965 sqft,"5,505 sqft",1945.0,7470011023,1110697577,Los Angeles,12175,5.0,297500.0,108,LAR1,09/15/2020,"$788,000","$670,000",https://www.realtytrac.com/property/ca/san-pedro/90731/2653-s-dolphin-st/7457407/,LAR1
33.795331,-118.103077,2181 Vuelta Grande Ave,Single Family Residence,"3 beds, 2 baths","1,649 sqft","6,030 sqft",1953.0,7232027001,1110697602,Los Angeles,17704,4.0,574500.0,157,LBR1N,09/15/2020,"$765,000","$774,000",https://www.realtytrac.com/property/ca/long-beach/90815/2181-vuelta-grande-ave/12128866/,LBR1N
34.314103,-118.371444,11027 Gaston Dr,Single Family Residence,"6 beds, 4 baths","3,152 sqft","21,627 sqft",1991.0,2845022041,1110697613,Los Angeles,,1.0,930200.0,127,LCA110000*,09/15/2020,"$870,000","$1,165,000",https://www.realtytrac.com/property/ca/sylmar/91342/11027-gaston-dr/219276595/,LCA110000*
33.981355,-118.325796,6415 Madden Ave,Single Family Residence,"2 beds, 1 bath","1,008 sqft","4,802 sqft",1923.0,4007018012,1110697876,Los Angeles,48,2.0,234800.0,13,LAR1,08/07/2020,"$520,000","$529,000",https://www.realtytrac.com/property/ca/los-angeles/90043/6415-madden-ave/140020665/,LAR1
33.820365,-118.102957,3451 Monogram Ave,Single Family Residence,"3 beds, 2 baths","1,746 sqft","5,726 sqft",1953.0,7072018021,1110698107,Los Angeles,17702,3.0,573800.0,201,LBR1N,09/15/2020,"$830,000","$762,000",https://www.realtytrac.com/property/ca/long-beach/90808/3451-monogram-ave/26720165/,LBR1N
33.838516999999996,-118.18591,4464 Linden Ave,Single Family Residence,"4 beds, 2 baths","1,387 sqft","6,564 sqft",1944.0,7134023033,1110698156,Los Angeles,13130,3.0,571502.0,70,LBR1N,09/15/2020,"$690,000","$739,000",https://www.realtytrac.com/property/ca/long-beach/90807/4464-linden-ave/43853987/,LBR1N
33.762576,-118.38423700000001,23 Country Meadow Rd,Single Family Residence,"5 beds, 4 baths","4,411 sqft","18,790 sqft",1979.0,7585025118,1110698371,Los Angeles,33193,1.0,670406.0,53,RERPD2U*,09/15/2020,"$2,350,000","$2,170,000",https://www.realtytrac.com/property/ca/rolling-hills-estates/90274/23-country-meadow-rd/154927214/,RERPD2U*
33.979928,-118.464836,116 Washington Blvd,Office Building,,512 sqft,"1,890 sqft",1938.0,4225002015,1110698477,Los Angeles,SHORT LINE BEACH VENICE CANAL,4.0,274202.0,17,LAC4,09/15/2020,"$1,350,000","$1,102,000",https://www.realtytrac.com/property/ca/marina-del-rey/90292/116-washington-blvd/154530483/,LAC4
33.858888,-118.364718,2500 Armour Ln,Single Family Residence,"3 beds, 2 baths","1,424 sqft","5,254 sqft",1953.0,4158016001,1110698527,Los Angeles,18085,2.0,620602.0,216,RBR-1,09/15/2020,"$1,050,000","$1,036,000",https://www.realtytrac.com/property/ca/redondo-beach/90278/2500-armour-ln/49007878/,RBR-1
34.042534,-118.53550200000001,512 Arbramar Ave,Single Family Residence,"4 beds, 6 baths","5,019 sqft","8,141 sqft",2007.0,4413010011,1110698817,Los Angeles,9300,1.0,262704.0,11,LAR1,09/15/2020,"$5,175,000","$2,805,000",https://www.realtytrac.com/property/ca/pacific-palisades/90272/512-arbramar-ave/30608781/,LAR1
33.791863,-118.161666,2575 E 19th St # 26,Condominium,"2 beds, 2 baths","1,032 sqft",0.62 acres,1975.0,7216019079,1110699044,Los Angeles,29304,5.0,573402.0,,SHR4*,09/15/2020,"$455,000","$431,000",https://www.realtytrac.com/property/ca/signal-hill/90755/2575-e-19th-st-26/16394583/,SHR4*
34.100019,-118.343686,7062 Hawthorn Ave # 106,Condominium,,970 sqft,"10,156 sqft",2006.0,5548012053,1110699749,Los Angeles,61632,3.0,190100.0,1,LAR4,09/15/2020,"$729,000","$705,000",https://www.realtytrac.com/property/ca/los-angeles/90028/7062-hawthorn-ave-106/30610244/,LAR4
33.771434,-118.19471899999999,350 Cedar Ave # 504,Condominium,"1 bed, 1 bath",715 sqft,"10,650 sqft",1971.0,7280015087,1110699772,Los Angeles,TOWNSITE/LONG BEACH,1.0,575902.0,6,LBR4N,09/15/2020,"$360,000","$274,000",https://www.realtytrac.com/property/ca/long-beach/90802/350-cedar-ave-504/53571619/,LBR4N
33.853989,-118.397127,103 Manhattan Ave,Condominium,"3 beds, 3 baths","1,866 sqft","3,047 sqft",1987.0,4188012083,1110699900,Los Angeles,,3.0,621104.0,1,HBR3YY,09/15/2020,"$1,750,000","$1,310,000",https://www.realtytrac.com/property/ca/hermosa-beach/90254/103-manhattan-ave/154522261/,HBR3YY
33.860985,-118.127431,5817 Autry Ave,Single Family Residence,"2 beds, 1 bath",884 sqft,"6,897 sqft",1942.0,7167022015,1110700361,Los Angeles,12894,2.0,570002.0,28,LKR1YY,09/15/2020,"$515,000","$611,000",https://www.realtytrac.com/property/ca/lakewood/90712/5817-autry-ave/145661470/,LKR1YY
34.232753,-118.261458,4238 Boston Ave,Single Family Residence,"3 beds, 2 baths","1,253 sqft","8,120 sqft",1953.0,5604017034,1110700539,Los Angeles,CRESCENTA CANADA,5.0,300400.0,6,GLR1YY,09/15/2020,"$927,000","$831,000",https://www.realtytrac.com/property/ca/glendale/91214/4238-boston-ave/20019636/,GLR1YY
34.15852,-118.30006000000002,1614 Riverside Dr,Single Family Residence,"2 beds, 2 baths","1,504 sqft","5,413 sqft",1936.0,5626009008,1110700650,Los Angeles,10391,3.0,301602.0,36,GLR2H*,09/15/2020,"$945,000","$832,000",https://www.realtytrac.com/property/ca/glendale/91201/1614-riverside-dr/11890219/,GLR2H*
33.872636,-118.328221,17404 Elgar Ave,Single Family Residence,"3 beds, 1 bath","1,064 sqft","6,046 sqft",1951.0,4091008017,1110700810,Los Angeles,14707,2.0,650102.0,43,TORR-LO,09/15/2020,"$700,000","$655,000",https://www.realtytrac.com/property/ca/torrance/90504/17404-elgar-ave/40208820/,TORR-LO
34.096035,-118.187073,4210 Via Arbolada # 213,Condominium,"2 beds, 2 baths","1,037 sqft",5.19 acres,1984.0,5302003050,1110700850,Los Angeles,35194,4.0,201302.0,6,LARD5,09/15/2020,"$482,000","$500,000",https://www.realtytrac.com/property/ca/los-angeles/90042/4210-via-arbolada-213/40361162/,LARD5
34.045463,-118.421948,2332 Prosser Ave,Single Family Residence,"4 beds, 3 baths","2,490 sqft","7,150 sqft",1925.0,4315004001,1110700889,Los Angeles,5609,1.0,267902.0,1,LAR1,09/15/2020,"$3,120,000","$2,518,000",https://www.realtytrac.com/property/ca/los-angeles/90064/2332-prosser-ave/154564608/,LAR1
34.076516999999996,-118.043732,10634 Main St,"Store, Retail Outlet ",,"10,912 sqft","5,639 sqft",1927.0,8579001015,1110722698,Los Angeles,77,2.0,432700.0,C,EMC2D*,09/15/2020,"$1,200,000",,https://www.realtytrac.com/property/ca/el-monte/91731/10634-main-st/154982851/,EMC2D*
34.138529999999996,-117.85158799999999,834 E Meda Ave,Single Family Residence,"3 beds, 2 baths","1,448 sqft","9,916 sqft",1957.0,8649003011,1110723177,Los Angeles,17602,2.0,401001.0,5,GDE4,09/15/2020,"$735,000","$737,000",https://www.realtytrac.com/property/ca/glendora/91741/834-e-meda-ave/40235332/,GDE4
33.97172,-118.392302,6107 W 76th St,Single Family Residence,"3 beds, 2 baths","1,360 sqft","6,048 sqft",1947.0,4106007010,1110723246,Los Angeles,12070,1.0,276000.0,72,LAR1,09/15/2020,"$1,300,000","$1,383,000",https://www.realtytrac.com/property/ca/los-angeles/90045/6107-w-76th-st/49030991/,LAR1
34.025517,-118.498962,922 Lincoln Blvd # 2,Condominium,"2 beds, 3 baths","1,224 sqft","7,517 sqft",1986.0,4292002029,1110723669,Los Angeles,43853,2.0,701302.0,1,SMR2*,09/15/2020,"$950,000","$995,000",https://www.realtytrac.com/property/ca/santa-monica/90403/922-lincoln-blvd-2/45973505/,SMR2*
34.610496000000005,-118.196699,3739 Sungate Dr,Single Family Residence,"5 beds, 3 baths","3,339 sqft","8,289 sqft",2002.0,3001125006,1110723740,Los Angeles,47935,1.0,910209.0,6,PDSP,09/15/2020,"$515,000","$530,000",https://www.realtytrac.com/property/ca/palmdale/93551/3739-sungate-dr/4769374/,PDSP
34.060169,-118.441778,10830 Lindbrook Dr # 9,Condominium,"1 bed, 1 bath",608 sqft,0.71 acres,1936.0,4360003039,1110724013,Los Angeles,63656,4.0,265202.0,1,LAR3,09/15/2020,"$745,000","$607,000",https://www.realtytrac.com/property/ca/los-angeles/90024/10830-lindbrook-dr-9/28393200/,LAR3
33.799008,-118.30256200000001,1425 Lomita Blvd # 2,Condominium,"3 beds, 3 baths","1,456 sqft",1.82 acres,2005.0,7439026071,1110724283,Los Angeles,53951,1.0,293302.0,1,LAC1,09/15/2020,"$585,000","$576,000",https://www.realtytrac.com/property/ca/harbor-city/90710/1425-lomita-blvd-2/22400425/,LAC1
33.99365,-118.458428,832 Marco Pl,Single Family Residence,"2 beds, 1 bath","1,237 sqft","3,678 sqft",1920.0,4241025008,1110724495,Los Angeles,VENICE ANNEX,4.0,273600.0,8,LAR2,09/15/2020,"$1,730,000","$1,777,000",https://www.realtytrac.com/property/ca/venice/90291/832-marco-pl/154535681/,LAR2
34.04502,-117.77472900000001,1610 Goldfield Pl,Single Family Residence,"4 beds, 2 baths","1,719 sqft","13,051 sqft",1972.0,8705023014,1110724497,Los Angeles,26264,1.0,403317.0,58,POR17200*,09/15/2020,"$660,000","$625,000",https://www.realtytrac.com/property/ca/pomona/91766/1610-goldfield-pl/29643379/,POR17200*
34.149788,-118.159782,457 W Walnut St # 41,Condominium,"2 beds, 3 baths","1,385 sqft",10.82 acres,1975.0,5711014049,1110724623,Los Angeles,32179,2.0,461700.0,,PSR1,09/16/1992,"$222,000","$715,000",https://www.realtytrac.com/property/ca/pasadena/91103/457-w-walnut-st-41/154791989/,PSR1
33.788526,-118.35911200000001,4503 Marloma Dr,Single Family Residence,"4 beds, 3 baths","2,408 sqft",1.07 acres,1956.0,7576022008,1110724644,Los Angeles,13216,1.0,670202.0,18,RERA20000*,09/15/2020,"$1,820,000","$1,651,000",https://www.realtytrac.com/property/ca/rolling-hills-estates/90274/4503-marloma-dr/154925232/,RERA20000*
33.978358,-118.17163899999998,6246 Home Ave,Single Family Residence,"3 beds, 1 bath","1,170 sqft","5,735 sqft",1924.0,6315021003,1110724663,Los Angeles,6439,2.0,533806.0,2995,BLR3*,04/19/2012,"$292,000","$511,000",https://www.realtytrac.com/property/ca/bell/90201/6246-home-ave/154840403/,BLR3*
34.690118,-118.15088999999999,44422 Kingtree Ave,Single Family Residence,"3 beds, 1 bath",936 sqft,"6,136 sqft",1954.0,3122023016,1110725615,Los Angeles,19870,2.0,900805.0,26,LRR17000*,09/15/2020,"$214,000","$224,000",https://www.realtytrac.com/property/ca/lancaster/93534/44422-kingtree-ave/17411559/,LRR17000*
33.997640000000004,-118.45426200000001,1082 Amoroso Pl,Single Family Residence,"3 beds, 1 bath","1,125 sqft","5,869 sqft",1947.0,4242004016,1110726279,Los Angeles,6609,3.0,273700.0,25,LAR1,09/15/2020,"$1,425,000","$1,801,000",https://www.realtytrac.com/property/ca/venice/90291/1082-amoroso-pl/9797475/,LAR1
34.220061,-118.435479,8206 Cantaloupe Ave,Single Family Residence,"2 beds, 1 bath",806 sqft,"5,936 sqft",1950.0,2213012031,1110726606,Los Angeles,14887,4.0,120400.0,225,LAR1,09/15/2020,"$545,000","$491,000",https://www.realtytrac.com/property/ca/van-nuys/91402/8206-cantaloupe-ave/17318627/,LAR1
34.158046999999996,-118.50869399999999,17211 Rancho St,Single Family Residence,"6 beds, 7 baths","6,977 sqft",0.79 acres,1951.0,2289008006,1110727289,Los Angeles,2955,2.0,139600.0,10,LARA,09/15/2020,"$8,575,000","$2,177,000",https://www.realtytrac.com/property/ca/encino/91316/17211-rancho-st/154406547/,LARA
34.029955,-118.50936599999999,446 San Vicente Blvd # 101,Condominium,"2 beds, 2 baths","1,447 sqft","15,543 sqft",1962.0,4293004127,1110727576,Los Angeles,51215,2.0,701304.0,1,SMR2*,09/15/2020,"$1,288,000","$1,265,000",https://www.realtytrac.com/property/ca/santa-monica/90402/446-san-vicente-blvd-101/12842075/,SMR2*
33.997633,-117.95699499999999,16132 Flamstead Dr,Single Family Residence,"3 beds, 1 bath","1,550 sqft","7,234 sqft",1955.0,8243029001,1110727685,Los Angeles,18859,1.0,408631.0,11,LCR106,09/15/2020,"$400,000","$588,000",https://www.realtytrac.com/property/ca/hacienda-heights/91745/16132-flamstead-dr/52053422/,LCR106
34.106429,-117.761743,3046 Winfield Ave,Condominium,"2 beds, 1 bath",771 sqft,"6,539 sqft",1970.0,8375033098,1110727960,Los Angeles,30185,1.0,401602.0,45,LVPR10A*,09/15/2020,"$318,000","$308,000",https://www.realtytrac.com/property/ca/la-verne/91750/3046-winfield-ave/40222456/,LVPR10A*
34.487604,-118.627773,31319 Countryside Ln,Single Family Residence,"4 beds, 3 baths","3,007 sqft",0.82 acres,2001.0,2865096023,1110728626,Los Angeles,47646-01,2.0,920116.0,38,LCR19000*,09/15/2020,"$732,500","$700,000",https://www.realtytrac.com/property/ca/castaic/91384/31319-countryside-ln/48963405/,LCR19000*
34.079033,-118.36554,428 N Crescent Heights Blvd,Single Family Residence,"3 beds, 3 baths","2,150 sqft","6,550 sqft",1926.0,5514006034,1110728908,Los Angeles,6790,1.0,194500.0,152,LAR1,09/15/2020,"$1,700,000","$2,099,000",https://www.realtytrac.com/property/ca/west-hollywood/90048/428-n-crescent-heights-blvd/45933423/,LAR1
33.801522999999996,-118.31224499999999,1902 Nordman St,Single Family Residence,"3 beds, 2 baths","1,437 sqft","5,232 sqft",1958.0,7372020023,1110729260,Los Angeles,23615,1.0,670001.0,21,LOR1*,09/15/2020,"$680,000","$716,000",https://www.realtytrac.com/property/ca/lomita/90717/1902-nordman-st/52779238/,LOR1*
34.112638000000004,-118.464033,2213 Roscomare Rd,Single Family Residence,"5 beds, 4 baths","2,734 sqft","12,073 sqft",1953.0,4377012019,1110729278,Los Angeles,14924,1.0,262200.0,28,LARE15,09/15/2020,"$3,550,000","$2,049,000",https://www.realtytrac.com/property/ca/los-angeles/90077/2213-roscomare-rd/52079507/,LARE15
34.037402,-117.83718400000001,21650 E Bluebell Ct,Single Family Residence,"4 beds, 3 baths","2,396 sqft","10,336 sqft",1985.0,8709059046,1110730278,Los Angeles,41686,1.0,403403.0,60,WARPD1680022U,09/15/2020,"$999,000","$1,013,000",https://www.realtytrac.com/property/ca/walnut/91789/21650-e-bluebell-ct/140015811/,WARPD1680022U
33.883463,-118.37980900000001,1826 8th St,Single Family Residence,"3 beds, 2 baths","1,465 sqft","7,504 sqft",1953.0,4164005008,1110730882,Los Angeles,REDONDO VILLA 03,2.0,620800.0,7,MNRS,09/15/2020,"$1,849,000","$1,768,000",https://www.realtytrac.com/property/ca/manhattan-beach/90266/1826-8th-st/48979372/,MNRS
33.897112,-118.25247399999999,205 N Central Ave,"Store, Retail Outlet ",,"4,080 sqft","12,022 sqft",1960.0,6137012027,1110731222,Los Angeles,9897,2.0,541100.0,68,COCL*,03/23/1993,,,https://www.realtytrac.com/property/ca/compton/90220/205-n-central-ave/3503703/,COCL*
34.077991,-118.176965,2722 Phelps Ave,Single Family Residence,"3 beds, 2 baths","1,681 sqft","9,219 sqft",1920.0,5217006004,1110731595,Los Angeles,7477,1.0,201504.0,70,LAR1,09/15/2020,"$832,000","$781,000",https://www.realtytrac.com/property/ca/los-angeles/90032/2722-phelps-ave/9989913/,LAR1
34.408678,-118.58543700000001,26903 Peppertree Dr,Single Family Residence,"5 beds, 3 baths","2,752 sqft","6,168 sqft",2003.0,2826136059,1110732575,Los Angeles,45433-03,1.0,920339.0,221,LCA2,09/12/2003,"$524,000","$861,000",https://www.realtytrac.com/property/ca/valencia/91381/26903-peppertree-dr/43984773/,LCA2
34.665508,-118.199925,3831 W Avenue K10,Single Family Residence,"2 beds, 1 bath",720 sqft,"6,678 sqft",1970.0,3110030004,1110732899,Los Angeles,31033,3.0,901010.0,4,LRR17000*,09/15/2020,"$215,000","$225,000",https://www.realtytrac.com/property/ca/lancaster/93536/3831-w-avenue-k10/40191584/,LRR17000*
33.934676,-118.013971,10814 Arroyo Dr,Single Family Residence,"3 beds, 2 baths","1,071 sqft","6,952 sqft",1960.0,8227002041,1110733023,Los Angeles,24999,2.0,503501.0,28,LCRA06,09/15/2020,"$545,000","$585,000",https://www.realtytrac.com/property/ca/whittier/90604/10814-arroyo-dr/40225516/,LCRA06
33.958636,-118.43511799999999,8505 Gulana Ave # 4317,Condominium,"2 beds, 2 baths","1,162 sqft",2.22 acres,1986.0,4118019057,1110733078,Los Angeles,35539,1.0,276603.0,2,LAR3,09/15/2020,"$720,000","$733,000",https://www.realtytrac.com/property/ca/playa-del-rey/90293/8505-gulana-ave-4317/40236154/,LAR3
33.813593,-118.37374299999999,23402 Susana Ave,Single Family Residence,"3 beds, 2 baths","1,112 sqft","6,001 sqft",1954.0,7531004003,1110735005,Los Angeles,18249,5.0,651304.0,106,TORR-LO,09/15/2020,"$1,153,000","$846,000",https://www.realtytrac.com/property/ca/torrance/90505/23402-susana-ave/154705652/,TORR-LO
34.056163,-118.155396,1878 Copa Way,Single Family Residence,"3 beds, 2 baths","1,632 sqft","18,147 sqft",1961.0,5237012004,1110735139,Los Angeles,21869,1.0,482001.0,4,MPR1YY,01/04/1963,,"$966,000",https://www.realtytrac.com/property/ca/monterey-park/91754/1878-copa-way/154671972/,MPR1YY
34.162874,-118.403924,12426 Otsego St,Single Family Residence,"2 beds, 2 baths","1,590 sqft","6,319 sqft",1948.0,2356022001,1110735867,Los Angeles,11714,3.0,124000.0,177,LAR1,09/15/2020,"$1,116,000","$1,231,000",https://www.realtytrac.com/property/ca/valley-village/91607/12426-otsego-st/43951085/,LAR1
33.90712,-118.247731,1218 W 137th St,Single Family Residence,"3 beds, 1 bath","1,138 sqft","5,069 sqft",1951.0,6145015049,1110736082,Los Angeles,14214,3.0,541200.0,151,CORL*,09/15/2020,"$550,000","$500,000",https://www.realtytrac.com/property/ca/compton/90222/1218-w-137th-st/141276360/,CORL*
33.897314,-118.252522,215 N Central Ave,"Store, Retail Outlet ",,900 sqft,"3,003 sqft",1956.0,6137012023,1110736826,Los Angeles,9897,2.0,541100.0,66,COCL*,03/23/1993,,,https://www.realtytrac.com/property/ca/compton/90220/215-n-central-ave/3503704/,COCL*
33.910107,-118.014968,14867 Greenworth Dr,Single Family Residence,"3 beds, 2 baths","1,445 sqft","6,489 sqft",1958.0,8041015007,1110737805,Los Angeles,16970,2.0,504001.0,137,LMR1*,09/15/2020,"$661,000","$638,000",https://www.realtytrac.com/property/ca/la-mirada/90638/14867-greenworth-dr/154715410/,LMR1*
33.801157,-118.31616899999999,2055 Lomita Blvd,Single Family Residence,"2 beds, 1 bath","1,552 sqft","7,092 sqft",1938.0,7374004020,1110737870,Los Angeles,15,2.0,670001.0,76,LOCG,09/15/2020,"$750,000","$657,000",https://www.realtytrac.com/property/ca/lomita/90717/2055-lomita-blvd/51949624/,LOCG
34.155337,-118.487743,16260 Dickens St,Single Family Residence,"3 beds, 3 baths","2,315 sqft","7,061 sqft",1956.0,2284004044,1110738174,Los Angeles,19516,2.0,139702.0,11,LAR1,09/15/2020,"$575,500","$1,193,000",https://www.realtytrac.com/property/ca/encino/91436/16260-dickens-st/1170026/,LAR1
34.188328000000006,-118.45791299999999,14914 Hamlin St # 110,Condominium,"2 beds, 2 baths",930 sqft,0.71 acres,1992.0,2235018046,1110738361,Los Angeles,47603,2.0,127806.0,1,LARD1.5,09/15/2020,"$375,000","$367,000",https://www.realtytrac.com/property/ca/van-nuys/91411/14914-hamlin-st-110/151745323/,LARD1.5
