latitude,longitude,address,property_type,home_size,lot_size,year_built,parcel_number,realtyID,county,subdivision,census,tract,lot,zoning,date,sale_price,estimated_value,sex_offenders,crime_index,enviornmental_hazards,natural_disasters,school quality,url,bedrooms,bathrooms
33.974622,-118.133679,6224 Nye St,Condominium,1357.0,22215.600000000002,1988.0,6357012043,1111054477.0,Los Angeles,45351,1.0,532304.0,1,CMR3,2020-09-28,469000.0,439000.0,7,High,15,1,Average,https://www.realtytrac.com/property/ca/commerce/90040/6224-nye-st/54129244/,3.0,3.0
34.156562,-118.396891,4723 Laurel Canyon Blvd,Restaurant,2250.0,9799.0,1959.0,2356037034,1111055289.0,Los Angeles,7360,1.0,143400.0,10,LAC2,2020-09-28,1910000.0,,5,,6,1,Excellent,https://www.realtytrac.com/property/ca/valley-village/91607/4723-laurel-canyon-blvd/154414596/,,
34.677777,-118.45116499999999,18118 Elizabeth Lake Rd,Apartment house (5+ units),1454.0,13635.0,1948.0,3242015023,1111055911.0,Los Angeles,,2.0,920102.0,4,LCC4*,2020-09-28,325000.0,,0,,2,1,,https://www.realtytrac.com/property/ca/lake-hughes/93532/18118-elizabeth-lake-rd/251911403/,7.0,6.0
34.072959999999995,-118.066898,9259 Ramona Blvd,Single Family Residence,1682.0,7000.0,1978.0,8594027016,1111055994.0,Los Angeles,ROSEMEAD,2.0,432901.0,6,RMPOD*,2020-09-28,738000.0,752000.0,3,Moderate,11,1,Excellent,https://www.realtytrac.com/property/ca/rosemead/91770/9259-ramona-blvd/154986110/,3.0,2.0
33.777716,-118.154913,825 Obispo Ave,"Triplex (3 units, any combination)",1958.0,6754.0,1938.0,7258013016,1111056010.0,Los Angeles,1,2.0,576904.0,18,LBR2N,2020-09-28,1185000.0,989000.0,11,Slightly High,8,1,Average,https://www.realtytrac.com/property/ca/long-beach/90804/825-obispo-ave/44027788/,4.0,3.0
33.886322,-118.25131699999999,2201 W Reeve St,Single Family Residence,1180.0,6216.0,1950.0,6140031021,1111056659.0,Los Angeles,15981,7.0,543100.0,311,CORL*,2020-09-28,560000.0,537000.0,20,High,14,1,Poor,https://www.realtytrac.com/property/ca/compton/90220/2201-w-reeve-st/140044396/,3.0,1.0
34.191476,-118.371513,6642 Ensign Ave,Single Family Residence,1296.0,5843.0,1944.0,2319019018,1111056683.0,Los Angeles,13168,1.0,123206.0,5,LAR1,2020-09-28,715000.0,699000.0,15,Low,14,1,Average,https://www.realtytrac.com/property/ca/north-hollywood/91606/6642-ensign-ave/13931881/,3.0,2.0
34.155054,-118.23941299999998,622 Naranja Dr,"Quadplex (4 Units, Any Combination)",4764.0,6395.0,1930.0,5646016007,1111057331.0,Los Angeles,9258,2.0,301900.0,3,GLR4YY,2020-09-28,1475000.0,1474000.0,1,Low,4,1,Above Average,https://www.realtytrac.com/property/ca/glendale/91206/622-naranja-dr/143877681/,8.0,8.0
34.229076,-118.60128799999998,8726 Owensmouth Ave,Apartment house (5+ units),5568.0,9571.0,1962.0,2779041005,1111057978.0,Los Angeles,25316,3.0,113233.0,5,LAR3,2020-09-28,1480000.0,779000.0,2,,6,1,Average,https://www.realtytrac.com/property/ca/canoga-park/91304/8726-owensmouth-ave/154455515/,8.0,8.0
34.6867,-118.2375,Vac/oldfield St/vic 63rd Stw,Residential - Vacant Land,,6648.0,,3203064032,1111059374.0,Los Angeles,,4.0,920328.0,78,LRR1,2020-09-28,442000.0,,2,Moderate,2,2,Average,https://www.realtytrac.com/property/ca/lancaster/93536/vacoldfield-stvic-63rd-stw/251911299/,,
33.936088,-118.36405,4915 W 110th St,Single Family Residence,638.0,2088.0,1947.0,4039025026,1111059921.0,Los Angeles,546,3.0,601600.0,29,LCR2YY,2020-09-28,530000.0,467000.0,6,Moderately High,9,1,Average,https://www.realtytrac.com/property/ca/inglewood/90304/4915-w-110th-st/194362/,2.0,1.0
34.15748,-118.050725,91 E Orange Grove Ave,Single Family Residence,2640.0,41817.6,1939.0,5767037042,1111061281.0,Los Angeles,25185,2.0,430502.0,1,SRR115,2020-09-28,2050000.0,1871000.0,2,Very Low,2,1,Excellent,https://www.realtytrac.com/property/ca/sierra-madre/91024/91-e-orange-grove-ave/3074936/,4.0,3.0
33.977962,-118.461548,3642 Via Dolce,Condominium,1634.0,104979.6,1978.0,4225013087,1111061288.0,Los Angeles,25464,1.0,274202.0,1,LAR3,2020-09-28,1050000.0,1354000.0,1,Moderate,5,2,Average,https://www.realtytrac.com/property/ca/marina-del-rey/90292/3642-via-dolce/29572147/,2.0,3.0
34.212748,-118.509156,17240 Elkwood St,Single Family Residence,1430.0,6524.0,1954.0,2204012001,1111062009.0,Los Angeles,15923,2.0,131100.0,40,LAR1,2020-09-28,690000.0,687000.0,14,,5,1,Average,https://www.realtytrac.com/property/ca/van-nuys/91406/17240-elkwood-st/45829285/,3.0,2.0
34.069528999999996,-118.38090700000001,8677 Clifton Way,Single Family Residence,1867.0,5321.0,1967.0,4334023045,1111062590.0,Los Angeles,4988,1.0,700802.0,122,BHR1YY,2020-09-28,1975000.0,1656000.0,0,Moderate,8,1,Above Average,https://www.realtytrac.com/property/ca/beverly-hills/90211/8677-clifton-way/154590842/,3.0,2.0
34.170655,-118.10092,1423 Coolidge Ave,Single Family Residence,2540.0,7002.0,1926.0,5853019011,1111062647.0,Los Angeles,6433,2.0,461300.0,156,LCR175,2020-09-28,988000.0,1193000.0,2,Moderate,4,1,Average,https://www.realtytrac.com/property/ca/pasadena/91104/1423-coolidge-ave/154813680/,4.0,2.0
33.790538,-118.15650600000001,1844 Orizaba Ave,Condominium,1630.0,24393.600000000002,2013.0,7217013099,1111063293.0,Los Angeles,,1.0,573403.0,2,SHSP,2020-09-28,607000.0,553000.0,14,Slightly High,12,1,Above Average,https://www.realtytrac.com/property/ca/signal-hill/90755/1844-orizaba-ave/239774968/,2.0,3.0
33.924015000000004,-118.31455,11935 Tarron Ave,Single Family Residence,1192.0,5688.0,1954.0,4057014001,1111063318.0,Los Angeles,16578,2.0,602700.0,79,HAR1YY,2020-09-28,651500.0,624000.0,10,Slightly High,21,1,Average,https://www.realtytrac.com/property/ca/hawthorne/90250/11935-tarron-ave/53968989/,3.0,2.0
34.161770000000004,-118.4353,5016 Ranchito Ave,Single Family Residence,1475.0,8496.0,1948.0,2269005007,1111066576.0,Los Angeles,12090,1.0,128702.0,41,LAR1,2020-09-28,50000.0,1246000.0,2,,2,1,Above Average,https://www.realtytrac.com/property/ca/sherman-oaks/91423/5016-ranchito-ave/154403645/,3.0,2.0
34.096272,-117.880835,516 E Benbow St,Single Family Residence,1971.0,8736.0,1955.0,8422027007,1111066583.0,Los Angeles,21489,2.0,403721.0,76,CVR17500*,2020-09-28,630000.0,658000.0,6,Moderate,5,1,Above Average,https://www.realtytrac.com/property/ca/covina/91722/516-e-benbow-st/34451170/,3.0,2.0
34.085042,-118.350752,744 N Martel Ave,Single Family Residence,1760.0,8227.0,1929.0,5526009017,1111066667.0,Los Angeles,5665,3.0,192002.0,75,LAR1,2020-09-28,2272500.0,1689000.0,8,Slightly High,7,1,Average,https://www.realtytrac.com/property/ca/los-angeles/90046/744-n-martel-ave/51712628/,3.0,2.0
34.464043,-118.524934,28350 Infinity Cir,Single Family Residence,3554.0,26571.6,2002.0,3244155013,1111068737.0,Los Angeles,35783-04,2.0,920016.0,128,SCUR2,2020-09-28,875000.0,908000.0,0,Low,3,1,Excellent,https://www.realtytrac.com/property/ca/santa-clarita/91390/28350-infinity-cir/25221764/,4.0,3.0
33.956647,-118.02608300000001,8819 Strub Ave,Single Family Residence,1087.0,6062.0,1949.0,8161013017,1111069975.0,Los Angeles,16029,1.0,501900.0,90,WHR1YY,2020-09-28,570000.0,608000.0,2,Moderate,6,1,Above Average,https://www.realtytrac.com/property/ca/whittier/90605/8819-strub-ave/154943949/,2.0,1.0
33.765788,-118.182686,800 E Ocean Blvd # 1001,Condominium,1245.0,51836.399999999994,1928.0,7265004087,1111069983.0,Los Angeles,VILLA RIVIERA,1.0,576601.0,,LBPD5,2020-09-28,775000.0,823000.0,16,Slightly High,6,1,Average,https://www.realtytrac.com/property/ca/long-beach/90802/800-e-ocean-blvd-1001/45834950/,2.0,2.0
33.900824,-118.100371,14409 Studebaker Rd,Single Family Residence,1119.0,5950.0,1950.0,8075008001,1111070033.0,Los Angeles,1625,1.0,553000.0,1,NOR1*,2020-09-28,499000.0,552000.0,19,Moderate,6,2,Average,https://www.realtytrac.com/property/ca/norwalk/90650/14409-studebaker-rd/9875845/,3.0,1.0
33.83262,-118.386299,603 Elvira Ave,Single Family Residence,3776.0,5794.0,1990.0,7508014014,1111070594.0,Los Angeles,6705,1.0,621324.0,14,RBR-2,2020-09-28,2238000.0,2387000.0,1,Low,7,2,Excellent,https://www.realtytrac.com/property/ca/redondo-beach/90277/603-elvira-ave/4678555/,5.0,4.0
33.994739,-118.479804,12 Rose Ave,"Duplex (2 units, any combination)",3023.0,6502.0,1924.0,4286020034,1111071978.0,Los Angeles,GOLDEN BAY TR,2.0,273402.0,3,LAR3,2020-09-28,3746000.0,2296000.0,3,Moderate,7,2,Average,https://www.realtytrac.com/property/ca/venice/90291/12-rose-ave/22315825/,3.0,5.0
34.088126,-118.02808600000002,4511 Santa Anita Ave,Store/Office (mixed use),2240.0,6982.0,1952.0,8575005014,1111072020.0,Los Angeles,3293,2.0,432402.0,30,EMC2YY,2020-09-28,850000.0,,8,Moderate,6,1,Above Average,https://www.realtytrac.com/property/ca/el-monte/91731/4511-santa-anita-ave/43863794/,3.0,1.0
34.6867,-118.2375,Vac/63rd Stw/vic Ovington St,Residential - Vacant Land,,8080.0,,3203064026,1111072743.0,Los Angeles,,4.0,920328.0,72,LRR1,2020-09-28,484500.0,,2,Moderate,2,2,Average,https://www.realtytrac.com/property/ca/lancaster/93536/vac63rd-stwvic-ovington-st/251911293/,,
34.110668,-118.12713400000001,815 Sussex Rd,Single Family Residence,2235.0,10106.0,1959.0,5335007010,1111073264.0,Los Angeles,8744,6.0,464100.0,33,SOR109,1992-06-09,,1554000.0,1,Very Low,8,1,Excellent,https://www.realtytrac.com/property/ca/san-marino/91108/815-sussex-rd/154710670/,3.0,2.0
34.125895,-117.827975,730 Scottdale Ave,Single Family Residence,1121.0,7471.0,1959.0,8654013012,1111073349.0,Los Angeles,25121,1.0,401201.0,22,GDR1,2020-09-28,630000.0,614000.0,1,Low,8,1,Excellent,https://www.realtytrac.com/property/ca/glendora/91740/730-scottdale-ave/147219701/,3.0,2.0
34.152513,-118.35635900000001,10331 Riverside Dr # 203,Condominium,2079.0,15125.0,1981.0,2424007023,1111073950.0,Los Angeles,38004,2.0,143100.0,,LAR3,2020-09-28,750000.0,774000.0,5,,2,1,Average,https://www.realtytrac.com/property/ca/toluca-lake/91602/10331-riverside-dr-203/12970098/,2.0,3.0
33.942017,-118.108833,9403 Baysinger St,Single Family Residence,1712.0,8392.0,1955.0,6286003004,1111074669.0,Los Angeles,20026,6.0,551000.0,11,DOR175,2062-03-15,,706000.0,4,Moderate,3,2,Above Average,https://www.realtytrac.com/property/ca/downey/90241/9403-baysinger-st/154838839/,3.0,2.0
34.096070000000005,-118.34988799999999,1353 N Fuller Ave # 205,Condominium,1650.0,20700.0,2007.0,5550019089,1111075289.0,Los Angeles,63612,1.0,189902.0,1,LAR3,2020-09-28,865000.0,915000.0,5,Slightly High,9,1,Above Average,https://www.realtytrac.com/property/ca/los-angeles/90046/1353-n-fuller-ave-205/205816446/,3.0,3.0
34.03676,-118.478796,1122 26th St # 104,Condominium,1230.0,6122.0,2009.0,4276001042,1111075341.0,Los Angeles,8823,3.0,701601.0,1,SMR2*,2020-09-28,1310000.0,1222000.0,0,Moderate,34,1,Excellent,https://www.realtytrac.com/property/ca/santa-monica/90403/1122-26th-st-104/206742774/,2.0,2.0
,,8016 Dorado Cir,Planned Unit Development (PUD),,,,7075028015,1111075974.0,Los Angeles,,,,15,LBI,2020-09-28,992500.0,,0,Slightly High,2,1,,https://www.realtytrac.com/property/ca/long-beach/90808/8016-dorado-cir/328288089/,,
33.98601,-118.445683,1046 Princeton Dr # 206,Condominium,1776.0,46173.600000000006,2007.0,4229003097,1111076017.0,Los Angeles,,1.0,274100.0,1,LAC4(OX),2020-09-28,1120000.0,1184000.0,0,Moderate,18,1,Average,https://www.realtytrac.com/property/ca/marina-del-rey/90292/1046-princeton-dr-206/209004569/,2.0,2.0
,,592 E Imperial Ave,Condominium,1680.0,,2019.0,4133013064,1111077972.0,Los Angeles,,,,25,ESPRD,2020-09-28,986500.0,,0,Moderate,2,1,,https://www.realtytrac.com/property/ca/el-segundo/90245/592-e-imperial-ave/330491498/,3.0,4.0
34.174324,-118.18456,1560 Knollwood Ter,Single Family Residence,1956.0,11527.0,1952.0,5704027002,1111078586.0,Los Angeles,14099,2.0,460800.0,7,PSR4,2020-09-28,1408000.0,1282000.0,0,Moderate,2,1,Average,https://www.realtytrac.com/property/ca/pasadena/91103/1560-knollwood-ter/148050878/,4.0,2.0
34.576315,-118.06205200000001,3722 E Avenue Q12,Single Family Residence,2504.0,7002.0,2004.0,3020040001,1111079294.0,Los Angeles,60053,1.0,910711.0,4,PDR3,2020-09-28,380000.0,400000.0,3,Moderate,2,3,Average,https://www.realtytrac.com/property/ca/palmdale/93550/3722-e-avenue-q12/13482183/,4.0,2.0
34.662324,-118.161332,1701 Staffordshire Dr,Single Family Residence,2200.0,10088.0,1966.0,3125013001,1111079313.0,Los Angeles,29587,1.0,900705.0,18,LRR110000*,2020-09-28,440000.0,385000.0,1,Moderate,2,1,Average,https://www.realtytrac.com/property/ca/lancaster/93534/1701-staffordshire-dr/1515478/,3.0,2.0
33.89751,-118.35454399999999,14724 Grevillea Ave,Single Family Residence,1045.0,2994.0,1958.0,4078023009,1111079400.0,Los Angeles,LAWNDALE,2.0,603900.0,15,LNR1YY,1981-06-26,52000.0,579000.0,6,Moderate,4,1,Above Average,https://www.realtytrac.com/property/ca/lawndale/90260/14724-grevillea-ave/154491977/,3.0,1.0
34.089776,-118.43293100000001,1169 Angelo Dr,Single Family Residence,5026.0,10150.0,1960.0,4358009015,1111080639.0,Los Angeles,20154,2.0,261200.0,6,LARE15,1985-06-21,,2541000.0,0,Moderate,3,1,Above Average,https://www.realtytrac.com/property/ca/beverly-hills/90210/1169-angelo-dr/154575048/,4.0,5.0
34.033722,-117.883121,19263 Lydle Creek Pl,Single Family Residence,2046.0,11318.0,1983.0,8735032014,1111080746.0,Los Angeles,39526,5.0,403408.0,14,WARPD148002.5,2020-09-28,805000.0,755000.0,2,Low,2,1,Above Average,https://www.realtytrac.com/property/ca/walnut/91789/19263-lydle-creek-pl/155002570/,4.0,3.0
34.192399,-118.32444299999999,1620 N San Fernando Blvd # 36,Condominium,940.0,74052.0,1964.0,2468007116,1111080747.0,Los Angeles,31327,1.0,310601.0,1,BUR4-C2-C3*,2020-09-28,420000.0,430000.0,4,Low,7,1,Excellent,https://www.realtytrac.com/property/ca/burbank/91504/1620-n-san-fernando-blvd-36/16556547/,2.0,2.0
34.089323,-117.89046599999999,401 N Citrus Ave,Vacant Commercial,,5530.0,1931.0,8431028006,1111081303.0,Los Angeles,1224,3.0,406101.0,6,CVTCC*,2020-09-28,562000.0,,8,Moderate,15,1,Above Average,https://www.realtytrac.com/property/ca/covina/91723/401-n-citrus-ave/40197577/,,
34.023891,-118.454553,3129 Pearl St,Single Family Residence,1243.0,5256.0,1941.0,4270007027,1111083303.0,Los Angeles,1980,5.0,702300.0,169,SMR1*,2020-09-28,1500000.0,1514000.0,3,Moderate,39,1,Excellent,https://www.realtytrac.com/property/ca/santa-monica/90405/3129-pearl-st/154547203/,2.0,1.0
33.783376000000004,-118.40996499999999,1617 Via Garfias,Single Family Residence,1368.0,5554.0,1957.0,7541030004,1111083371.0,Los Angeles,6889,2.0,670326.0,5,PVR1*,2020-09-28,1325000.0,1174000.0,1,Very Low,2,2,Excellent,https://www.realtytrac.com/property/ca/palos-verdes-estates/90274/1617-via-garfias/3154002/,3.0,2.0
34.104503,-118.27287,2508 Hyperion Ave # 102,Condominium,1280.0,6534.0,2008.0,5432002029,1111083894.0,Los Angeles,66869,2.0,195100.0,1,LAC2,2020-09-28,1020000.0,962000.0,3,Slightly High,6,1,Excellent,https://www.realtytrac.com/property/ca/los-angeles/90027/2508-hyperion-ave-102/35427627/,2.0,2.0
33.901389,-118.016585,14754 Roma Dr,Single Family Residence,1335.0,6735.0,1955.0,8062013005,1111083916.0,Los Angeles,17945,3.0,504001.0,25,LMR1*,2020-09-28,645000.0,611000.0,4,Low,10,1,Above Average,https://www.realtytrac.com/property/ca/la-mirada/90638/14754-roma-dr/24180672/,3.0,2.0
33.78304,-118.217395,1845 W Anaheim St,"Warehouse, Storage",4430.0,10775.0,1948.0,7432003029,1111055176.0,Los Angeles,SEABRIGHT HARBOR TR,1.0,575500.0,18,LBIG,2020-09-28,1020000.0,,3,Slightly High,45,2,Average,https://www.realtytrac.com/property/ca/long-beach/90813/1845-w-anaheim-st/154901359/,,
34.085339000000005,-118.138632,431 S Marguerita Ave,Condominium,1727.0,15900.0,1988.0,5343013038,1111056183.0,Los Angeles,,2.0,480901.0,1,ALRPD*,2020-09-28,600000.0,598000.0,6,Low,26,1,Excellent,https://www.realtytrac.com/property/ca/alhambra/91803/431-s-marguerita-ave/154714013/,2.0,3.0
33.742702,-118.310925,131 S Ellery Dr,Single Family Residence,1544.0,8052.0,1960.0,7559016018,1111056192.0,Los Angeles,24787,1.0,296401.0,8,LAR1,2020-09-28,960000.0,787000.0,5,Very Low,2,2,Average,https://www.realtytrac.com/property/ca/san-pedro/90732/131-s-ellery-dr/152913022/,3.0,2.0
33.811233,-118.129625,3015 Rutgers Ave,Single Family Residence,1642.0,8525.0,1950.0,7189033003,1111057835.0,Los Angeles,13206,4.0,574100.0,3,LBR1N,2020-09-28,850000.0,840000.0,2,Slightly High,4,2,Excellent,https://www.realtytrac.com/property/ca/long-beach/90808/3015-rutgers-ave/154870809/,3.0,2.0
34.20604,-118.43883899999999,14029 Runnymede St,Single Family Residence,1560.0,6900.0,1953.0,2215015063,1111057858.0,Los Angeles,17993,2.0,127104.0,14,LAR1,2020-09-28,805000.0,751000.0,7,,11,1,Average,https://www.realtytrac.com/property/ca/van-nuys/91405/14029-runnymede-st/19271496/,2.0,2.0
34.081839,-118.31841000000001,5315 Clinton St,Single Family Residence,858.0,2295.0,1923.0,5523026018,1111057890.0,Los Angeles,5693,3.0,192410.0,51,LAR3,2020-09-28,930000.0,769000.0,9,Slightly High,7,2,Average,https://www.realtytrac.com/property/ca/los-angeles/90004/5315-clinton-st/154765958/,1.0,1.0
34.173095,-118.531696,18307 Burbank Blvd # 66,Condominium,1012.0,235659.6,1970.0,2157014066,1111058344.0,Los Angeles,37128,2.0,139303.0,,LAR3,2020-09-28,1485000.0,323000.0,3,,5,1,Above Average,https://www.realtytrac.com/property/ca/tarzana/91356/18307-burbank-blvd-66/20630220/,2.0,2.0
33.85164,-118.17843799999999,1156 E Jackson St,Single Family Residence,1010.0,6610.0,1948.0,7130028017,1111058807.0,Los Angeles,13635,3.0,570601.0,85,LBR1N,2020-09-28,575000.0,502000.0,29,Slightly High,4,2,Poor,https://www.realtytrac.com/property/ca/long-beach/90805/1156-e-jackson-st/26646355/,3.0,1.0
34.06794,-118.32393799999998,332 S Lucerne Blvd,Single Family Residence,3699.0,14425.0,1921.0,5505025012,1111058896.0,Los Angeles,2136,2.0,211000.0,60,LARE11,2020-09-28,4000000.0,2611000.0,2,Slightly High,3,1,Excellent,https://www.realtytrac.com/property/ca/los-angeles/90020/332-s-lucerne-blvd/17412745/,4.0,4.0
34.107915000000006,-118.23726599999999,3140 Verdugo Rd,Single Family Residence,1958.0,4800.0,1929.0,5456010003,1111060139.0,Los Angeles,3579,2.0,186404.0,95,LARD2,2020-09-28,640000.0,898000.0,15,Slightly High,19,1,Poor,https://www.realtytrac.com/property/ca/los-angeles/90065/3140-verdugo-rd/40325697/,4.0,2.0
33.82076,-118.112385,3463 Mcnab Ave,Single Family Residence,1608.0,6231.0,1950.0,7186019020,1111060169.0,Los Angeles,14679,3.0,573700.0,134,LBR1N,2012-12-06,380000.0,656000.0,4,Slightly High,4,2,Excellent,https://www.realtytrac.com/property/ca/long-beach/90808/3463-mcnab-ave/154869981/,3.0,2.0
34.256115,-118.488454,10219 Sophia Ave,Single Family Residence,1264.0,7860.0,1955.0,2678005030,1111060179.0,Los Angeles,17068,3.0,109800.0,42,LARS,2020-09-28,680000.0,692000.0,2,Low,5,1,Above Average,https://www.realtytrac.com/property/ca/north-hills/91343/10219-sophia-ave/24601761/,3.0,2.0
34.294319,-118.562619,19666 Crystal Hills Dr,Planned Unit Development (PUD),2235.0,4566.0,1987.0,2701012062,1111060558.0,Los Angeles,41722,1.0,108201.0,53,LARD6,1990-04-11,360000.0,743000.0,0,,3,2,Poor,https://www.realtytrac.com/property/ca/northridge/91326/19666-crystal-hills-dr/154448910/,4.0,3.0
33.998794000000004,-118.42636100000001,12140 Herbert St,Single Family Residence,1461.0,5001.0,1941.0,4232004010,1111061109.0,Los Angeles,7543,2.0,272302.0,40,LAR1,2020-09-28,1145000.0,1446000.0,6,Slightly High,14,1,Average,https://www.realtytrac.com/property/ca/los-angeles/90066/12140-herbert-st/154532554/,2.0,3.0
34.392568,-118.582889,25609 Wordsworth Ln,Planned Unit Development (PUD),1624.0,4282.0,1997.0,2826080045,1111061559.0,Los Angeles,49099,1.0,920339.0,144,LCA25*,2011-02-17,430000.0,542000.0,0,Low,4,1,Excellent,https://www.realtytrac.com/property/ca/stevenson-ranch/91381/25609-wordsworth-ln/24319252/,2.0,3.0
34.589517,-118.18166000000001,2827 Cloverdale Ct,Single Family Residence,1546.0,7660.0,1992.0,3003082010,1111062811.0,Los Angeles,46452,1.0,910207.0,10,LCA22*,2020-09-28,365000.0,391000.0,3,Moderate,3,1,Above Average,https://www.realtytrac.com/property/ca/palmdale/93551/2827-cloverdale-ct/27186984/,4.0,2.0
34.090877,-118.394085,9255 Doheny Rd # 1004,Condominium,1151.0,32234.399999999998,1965.0,4392014069,1111063174.0,Los Angeles,31806,1.0,700501.0,,WDR4*,2020-09-28,1587500.0,2166000.0,0,Slightly High,4,1,Above Average,https://www.realtytrac.com/property/ca/west-hollywood/90069/9255-doheny-rd-1004/154604883/,1.0,2.0
34.108307,-117.83946399999999,1210 Claraday St,Single Family Residence,1616.0,7597.0,1985.0,8653028058,1111063754.0,Los Angeles,43209,3.0,401202.0,23,GDR2,2020-09-28,726000.0,632000.0,2,Low,3,1,Excellent,https://www.realtytrac.com/property/ca/glendora/91740/1210-claraday-st/154744225/,4.0,2.0
34.105277,-117.920602,16674 E Bygrove St,Single Family Residence,2218.0,5767.0,1958.0,8410016009,1111064233.0,Los Angeles,22125,3.0,405800.0,14,LCA105,2020-09-28,650000.0,630000.0,5,Moderate,5,1,Average,https://www.realtytrac.com/property/ca/covina/91722/16674-e-bygrove-st/52118247/,5.0,3.0
33.790226000000004,-118.254705,1330 Hyatt Ave,Single Family Residence,888.0,6698.0,1920.0,7425001008,1111064537.0,Los Angeles,PROSPERITY TR,1.0,294610.0,14,LAR2,2020-09-28,500000.0,427000.0,33,Moderate,48,2,Average,https://www.realtytrac.com/property/ca/wilmington/90744/1330-hyatt-ave/15311342/,2.0,2.0
33.850121,-118.38523500000001,612 N Irena Ave # H,Condominium,1885.0,17973.0,1984.0,7503022037,1111065585.0,Los Angeles,40619,3.0,621201.0,1,RBR-3,2020-09-28,1073000.0,1107000.0,0,Low,6,1,Excellent,https://www.realtytrac.com/property/ca/redondo-beach/90277/612-n-irena-ave-h/2563837/,3.0,3.0
34.442471999999995,-118.513796,27533 Raindance Pl,Single Family Residence,1200.0,4779.0,1983.0,3244058019,1111066334.0,Los Angeles,42249,1.0,920044.0,60,SCUR2,2020-09-28,574000.0,529000.0,3,Low,4,1,Excellent,https://www.realtytrac.com/property/ca/santa-clarita/91350/27533-raindance-pl/4175537/,3.0,2.0
34.597306,-118.179919,39341 Bastille Ln,Single Family Residence,2682.0,7020.0,2003.0,3003086053,1111066344.0,Los Angeles,52142-03,3.0,910207.0,115,LCA22*,2020-09-28,350000.0,444000.0,4,Moderate,2,1,Above Average,https://www.realtytrac.com/property/ca/palmdale/93551/39341-bastille-ln/19025950/,3.0,3.0
34.058941,-118.313498,727 S Gramercy Pl,Single Family Residence,1637.0,5161.0,1923.0,5092027019,1111066387.0,Los Angeles,3828,2.0,212610.0,7,LAR3,2020-09-28,170000.0,954000.0,3,Slightly High,7,1,Above Average,https://www.realtytrac.com/property/ca/los-angeles/90005/727-s-gramercy-pl/146113336/,3.0,2.0
33.829171,-118.130043,3908 Charlemagne Ave,Single Family Residence,1828.0,7683.0,1945.0,7183023009,1111067658.0,Los Angeles,13,1.0,573601.0,9,LBR1N,2020-09-28,863000.0,796000.0,2,Slightly High,3,2,Above Average,https://www.realtytrac.com/property/ca/long-beach/90808/3908-charlemagne-ave/154869312/,3.0,2.0
34.133526,-117.97253500000001,1642 Duncannon Ave,Single Family Residence,1155.0,6843.0,1949.0,8528008060,1111067692.0,Los Angeles,15665,3.0,430101.0,6,DUR16500*,2020-09-28,600000.0,528000.0,2,Low,8,1,Average,https://www.realtytrac.com/property/ca/duarte/91010/1642-duncannon-ave/16833688/,3.0,1.0
34.070009000000006,-117.998379,3253 Syracuse Ave,Single Family Residence,873.0,6153.0,1949.0,8550007026,1111067760.0,Los Angeles,15290,2.0,404701.0,2,BPR1*,2063-01-04,,442000.0,6,Moderate,5,1,Average,https://www.realtytrac.com/property/ca/baldwin-park/91706/3253-syracuse-ave/23017629/,2.0,1.0
34.173794,-118.52995200000001,5642 Etiwanda Ave # 2,Condominium,1248.0,210830.4,1974.0,2157008023,1111068216.0,Los Angeles,31419,3.0,139200.0,,LAR3,2020-09-28,515000.0,445000.0,2,,4,1,Above Average,https://www.realtytrac.com/property/ca/tarzana/91356/5642-etiwanda-ave-2/9990034/,2.0,2.0
33.95,-118.219617,2905 Ohio Ave,Single Family Residence,1749.0,5434.0,1936.0,6206003002,1111068555.0,Los Angeles,4753,2.0,535605.0,273,SGR3YY,2020-09-28,535000.0,526000.0,22,Slightly High,12,1,Poor,https://www.realtytrac.com/property/ca/south-gate/90280/2905-ohio-ave/18429384/,3.0,2.0
33.973651000000004,-118.409828,7436 Denrock Ave,Single Family Residence,1360.0,6162.0,1950.0,4110016035,1111069011.0,Los Angeles,43415,1.0,276400.0,53,LAR1,2020-09-28,1500000.0,1333000.0,4,Slightly High,7,1,Average,https://www.realtytrac.com/property/ca/los-angeles/90045/7436-denrock-ave/154499354/,3.0,2.0
33.970339,-118.45546200000001,5100 Via Dolce # 214,Condominium,1510.0,100623.6,1978.0,4295011051,1111069553.0,Los Angeles,25464,1.0,274202.0,4,LAR3,2020-09-28,935000.0,938000.0,1,Moderate,6,2,Average,https://www.realtytrac.com/property/ca/marina-del-rey/90292/5100-via-dolce-214/40278446/,2.0,2.0
34.583565,-118.17194099999999,38602 Kelsey Ct,Single Family Residence,2384.0,9514.0,2002.0,3206030042,1111070426.0,Los Angeles,51457,1.0,910206.0,176,LCA22*,2020-09-28,430000.0,430000.0,4,Moderate,3,1,Above Average,https://www.realtytrac.com/property/ca/palmdale/93551/38602-kelsey-ct/26312006/,3.0,3.0
34.024592,-118.413948,10761 Lawler St # 2,Condominium,1006.0,4839.0,1991.0,4254025067,1111070837.0,Los Angeles,,4.0,271701.0,1,LAR3,2020-09-28,726500.0,768000.0,2,Slightly High,8,1,Average,https://www.realtytrac.com/property/ca/los-angeles/90034/10761-lawler-st-2/44031444/,2.0,3.0
